Date,Close,High,Low,Open,Volume
2013-04-24,13.439000129699707,13.57349967956543,13.340499877929688,13.475000381469727,37056000
2013-04-25,13.734999656677246,13.789999961853027,13.524999618530273,13.576499938964844,122330000
2013-04-26,12.740500450134277,13.60099983215332,12.64050006866455,13.498499870300293,280600000
2013-04-29,12.487000465393066,12.850500106811523,12.457500457763672,12.744999885559082,142340000
2013-04-30,12.690500259399414,12.734000205993652,12.428000450134277,12.468500137329102,84976000
2013-05-01,12.411499977111816,12.710000038146973,12.287500381469727,12.694999694824219,87828000
2013-05-02,12.6274995803833,12.646499633789062,12.288999557495117,12.446999549865723,78724000
2013-05-03,12.90250015258789,12.962499618530273,12.734999656677246,12.807000160217285,70280000
2013-05-06,12.78600025177002,12.975000381469727,12.670999526977539,12.904500007629395,46956000
2013-05-07,12.886500358581543,12.987000465393066,12.645500183105469,12.815500259399414,62674000
2013-05-08,12.934000015258789,13.015000343322754,12.766500473022461,12.843500137329102,53540000
2013-05-09,13.008000373840332,13.177499771118164,12.843999862670898,12.93649959564209,55386000
2013-05-10,13.181500434875488,13.182499885559082,13.010499954223633,13.043999671936035,62906000
2013-05-13,13.225500106811523,13.293999671936035,13.100000381469727,13.138500213623047,42990000
2013-05-14,13.416500091552734,13.470000267028809,13.201499938964844,13.225000381469727,54000000
2013-05-15,13.32800006866455,13.452500343322754,13.227999687194824,13.353500366210938,54410000
2013-05-16,13.206000328063965,13.421500205993652,13.192500114440918,13.29800033569336,32870000
2013-05-17,13.494999885559082,13.49899959564209,13.25,13.291500091552734,50546000
2013-05-20,13.381500244140625,13.589500427246094,13.324999809265137,13.449999809265137,44180000
2013-05-21,13.442999839782715,13.53849983215332,13.383000373840332,13.437000274658203,34824000
2013-05-22,13.14799976348877,13.379500389099121,13.039999961853027,13.369500160217285,66640000
2013-05-23,13.09000015258789,13.158499717712402,12.979499816894531,13.024499893188477,40006000
2013-05-24,13.086999893188477,13.096500396728516,12.916999816894531,12.992500305175781,33926000
2013-05-28,13.364500045776367,13.555000305175781,13.300000190734863,13.324000358581543,69420000
2013-05-29,13.27649974822998,13.412500381469727,13.241999626159668,13.27299976348877,38068000
2013-05-30,13.341500282287598,13.428500175476074,13.280500411987305,13.285499572753906,33350000
2013-05-31,13.460000038146973,13.595499992370605,13.29699993133545,13.300000190734863,67486000
2013-06-03,13.343999862670898,13.455499649047852,13.147500038146973,13.447999954223633,50878000
2013-06-04,13.28499984741211,13.444000244140625,13.151000022888184,13.350000381469727,41772000
2013-06-05,13.358499526977539,13.583000183105469,13.25100040435791,13.290499687194824,70246000
2013-06-06,13.391500473022461,13.524999618530273,13.21049976348877,13.387499809265137,49526000
2013-06-07,13.843500137329102,14.005000114440918,13.456500053405762,13.487000465393066,92652000
2013-06-10,14.053500175476074,14.123499870300293,13.76200008392334,13.833999633789062,61730000
2013-06-11,13.73900032043457,13.920499801635742,13.711999893188477,13.800000190734863,61956000
2013-06-12,13.583499908447266,13.84000015258789,13.522500038146973,13.829999923706055,44778000
2013-06-13,13.78950023651123,13.84000015258789,13.51449966430664,13.574999809265137,52996000
2013-06-14,13.69950008392334,13.853500366210938,13.67199993133545,13.75,43016000
2013-06-17,13.902999877929688,14.010000228881836,13.782500267028809,13.817500114440918,57680000
2013-06-18,14.088000297546387,14.145500183105469,13.905500411987305,13.954000473022461,42922000
2013-06-19,13.907999992370605,14.166999816894531,13.893500328063965,14.062999725341797,56550000
2013-06-20,13.67199993133545,13.930000305175781,13.619500160217285,13.756999969482422,59680000
2013-06-21,13.668000221252441,13.791999816894531,13.489500045776367,13.728500366210938,84020000
2013-06-24,13.530500411987305,13.657999992370605,13.25,13.564499855041504,77276000
2013-06-25,13.604499816894531,13.673500061035156,13.449999809265137,13.614999771118164,48992000
2013-06-26,13.878499984741211,13.89900016784668,13.675000190734863,13.699000358581543,60590000
2013-06-27,13.8774995803833,14.010000228881836,13.72700023651123,13.958999633789062,50390000
2013-06-28,13.884499549865723,13.991499900817871,13.809499740600586,13.809499740600586,63866000
2013-07-01,14.104999542236328,14.16450023651123,13.857999801635742,13.949999809265137,57764000
2013-07-02,14.18649959564209,14.329000473022461,14.029500007629395,14.052000045776367,64764000
2013-07-03,14.201499938964844,14.270000457763672,14.100000381469727,14.100000381469727,27460000
2013-07-05,14.293999671936035,14.319000244140625,14.103500366210938,14.25,39708000
2013-07-08,14.529500007629395,14.583499908447266,14.307000160217285,14.321000099182129,60934000
2013-07-09,14.576499938964844,14.628499984741211,14.400500297546387,14.550000190734863,55512000
2013-07-10,14.616499900817871,14.666999816894531,14.470000267028809,14.570500373840332,36204000
2013-07-11,14.982999801635742,15.034500122070312,14.604999542236328,14.749500274658203,80146000
2013-07-12,15.3774995803833,15.3774995803833,14.925000190734863,14.934499740600586,90786000
2013-07-15,15.328499794006348,15.399499893188477,15.217499732971191,15.363499641418457,44912000
2013-07-16,15.343500137329102,15.469499588012695,15.275500297546387,15.364999771118164,53204000
2013-07-17,15.434499740600586,15.4399995803833,15.284500122070312,15.34850025177002,40594000
2013-07-18,15.205499649047852,15.317000389099121,15.093500137329102,15.31350040435791,61276000
2013-07-19,15.261500358581543,15.28950023651123,15.095499992370605,15.219499588012695,59462000
2013-07-22,15.173999786376953,15.462499618530273,15.100000381469727,15.462499618530273,50414000
2013-07-23,15.053000450134277,15.253000259399414,15.027999877929688,15.157999992370605,39992000
2013-07-24,14.946999549865723,15.192000389099121,14.902000427246094,15.151000022888184,40010000
2013-07-25,15.170000076293945,15.225000381469727,14.837499618530273,14.949999809265137,108116000
2013-07-26,15.600500106811523,15.680999755859375,14.77750015258789,14.977499961853027,176350000
2013-07-29,15.305000305175781,15.649999618530273,15.295000076293945,15.553500175476074,64236000
2013-07-30,15.120499610900879,15.48900032043457,15.078499794006348,15.38599967956543,61068000
2013-07-31,15.060999870300293,15.257499694824219,15.050000190734863,15.195500373840332,37826000
2013-08-01,15.278499603271484,15.310500144958496,14.944999694824219,15.154000282287598,59434000
2013-08-02,15.21049976348877,15.266500473022461,15.074999809265137,15.231499671936035,50052000
2013-08-05,15.049500465393066,15.180999755859375,14.914999961853027,15.170000076293945,44664000
2013-08-06,15.037500381469727,15.067999839782715,14.87600040435791,15.025500297546387,36980000
2013-08-07,14.845499992370605,15.049500465393066,14.807499885559082,15.007499694824219,39220000
2013-08-08,14.786999702453613,14.925999641418457,14.6274995803833,14.925999641418457,46868000
2013-08-09,14.86299991607666,14.963500022888184,14.71500015258789,14.784000396728516,39006000
2013-08-12,14.834500312805176,14.954000473022461,14.762999534606934,14.78950023651123,30090000
2013-08-13,14.69849967956543,14.818499565124512,14.533499717712402,14.793999671936035,46998000
2013-08-14,14.567000389099121,14.714500427246094,14.527000427246094,14.714500427246094,28300000
2013-08-15,14.32349967956543,14.46500015258789,14.257499694824219,14.439499855041504,45228000
2013-08-16,14.241000175476074,14.416500091552734,14.225000381469727,14.327500343322754,48450000
2013-08-19,14.278499603271484,14.477999687194824,14.173999786376953,14.259499549865723,49548000
2013-08-20,14.354499816894531,14.475500106811523,14.286999702453613,14.293999671936035,31726000
2013-08-21,14.228500366210938,14.425000190734863,14.191499710083008,14.254500389099121,36306000
2013-08-22,14.486499786376953,14.493499755859375,14.239999771118164,14.239999771118164,28452000
2013-08-23,14.500499725341797,14.574999809265137,14.395000457763672,14.560500144958496,39238000
2013-08-26,14.310500144958496,14.552499771118164,14.281000137329102,14.521499633789062,34234000
2013-08-27,14.046500205993652,14.263999938964844,13.987000465393066,14.193499565124512,49520000
2013-08-28,14.079000473022461,14.149999618530273,13.966500282287598,14.017999649047852,29142000
2013-08-29,14.199000358581543,14.298999786376953,14.0,14.072500228881836,31328000
2013-08-30,14.048999786376953,14.243499755859375,14.0,14.229499816894531,30694000
2013-09-03,14.4399995803833,14.569499969482422,14.208499908447266,14.236499786376953,57952000
2013-09-04,14.682000160217285,14.761500358581543,14.378999710083008,14.416500091552734,48772000
2013-09-05,14.704999923706055,14.850000381469727,14.635499954223633,14.681500434875488,36332000
2013-09-06,14.793000221252441,14.944000244140625,14.539999961853027,14.766500473022461,45840000
2013-09-09,14.98550033569336,14.998000144958496,14.829999923706055,14.861000061035156,32872000
2013-09-10,15.017999649047852,15.050000190734863,14.861000061035156,15.02750015258789,35568000
2013-09-11,14.982000350952148,15.093000411987305,14.892000198364258,14.945500373840332,34852000
2013-09-12,14.942999839782715,15.100000381469727,14.883000373840332,14.969499588012695,32124000
2013-09-13,14.895999908447266,15.01099967956543,14.8100004196167,15.006999969482422,27012000
2013-09-16,14.803000450134277,15.050000190734863,14.762999534606934,14.991000175476074,36168000
2013-09-17,15.208499908447266,15.232500076293945,14.80049991607666,14.881500244140625,45930000
2013-09-18,15.601499557495117,15.63700008392334,15.145500183105469,15.20300006866455,58928000
2013-09-19,15.602999687194824,15.72700023651123,15.552000045776367,15.68850040435791,47018000
2013-09-20,15.817000389099121,16.028499603271484,15.620499610900879,15.626999855041504,106046000
2013-09-23,15.57450008392334,15.795000076293945,15.43850040435791,15.700499534606934,37698000
2013-09-24,15.706500053405762,15.904000282287598,15.564000129699707,15.621500015258789,40672000
2013-09-25,15.632499694824219,15.83549976348877,15.537500381469727,15.726499557495117,40172000
2013-09-26,15.906000137329102,15.968500137329102,15.663000106811523,15.694999694824219,39798000
2013-09-27,15.80049991607666,15.86050033569336,15.667499542236328,15.845999717712402,33150000
2013-09-30,15.631999969482422,15.76550006866455,15.553000450134277,15.670499801635742,32472000
2013-10-01,16.047500610351562,16.049999237060547,15.682499885559082,15.711000442504883,47928000
2013-10-02,16.02549934387207,16.08650016784668,15.87600040435791,15.902000427246094,44348000
2013-10-03,15.73799991607666,16.145999908447266,15.651000022888184,16.019500732421875,53496000
2013-10-04,15.95199966430664,15.960000038146973,15.630999565124512,15.756500244140625,36300000
2013-10-07,15.501500129699707,15.767000198364258,15.487000465393066,15.76200008392334,41664000
2013-10-08,15.161499977111816,15.577500343322754,15.013500213623047,15.574999809265137,63324000
2013-10-09,14.911499977111816,15.175000190734863,14.824999809265137,15.170999526977539,64948000
2013-10-10,15.258500099182129,15.335000038146973,15.129500389099121,15.231499671936035,51102000
2013-10-11,15.544500350952148,15.546500205993652,15.192000389099121,15.238499641418457,43262000
2013-10-14,15.53499984741211,15.582500457763672,15.350000381469727,15.461000442504883,38782000
2013-10-15,15.319999694824219,15.53950023651123,15.262999534606934,15.493499755859375,45222000
2013-10-16,15.524499893188477,15.539999961853027,15.27750015258789,15.418999671936035,43414000
2013-10-17,15.53849983215332,15.550000190734863,15.26200008392334,15.353500366210938,52968000
2013-10-18,16.446500778198242,16.594499588012695,15.837499618530273,15.968000411987305,119396000
2013-10-21,16.32200050354004,16.5,16.190000534057617,16.49449920654297,50446000
2013-10-22,16.62700080871582,16.855499267578125,16.284000396728516,16.38599967956543,78710000
2013-10-23,16.33799934387207,16.586000442504883,16.202999114990234,16.54199981689453,56364000
2013-10-24,16.61050033569336,16.63249969482422,16.337499618530273,16.48150062561035,117694000
2013-10-25,18.16950035095215,18.420000076293945,17.631000518798828,17.93000030517578,240736000
2013-10-28,17.908000946044922,18.137500762939453,17.860000610351562,17.996000289916992,72716000
2013-10-29,18.135000228881836,18.144500732421875,17.81450080871582,17.947999954223633,43708000
2013-10-30,18.054000854492188,18.25,17.9325008392334,18.131000518798828,90044000
2013-10-31,18.201499938964844,18.299999237060547,17.950000762939453,18.08650016784668,49336000
2013-11-01,17.950000762939453,18.28849983215332,17.80500030517578,18.2814998626709,66620000
2013-11-04,17.937000274658203,18.049999237060547,17.719999313354492,18.006000518798828,38768000
2013-11-05,17.944499969482422,18.008499145507812,17.742000579833984,17.839000701904297,40142000
2013-11-06,17.80900001525879,18.14349937438965,17.725000381469727,18.022499084472656,45646000
2013-11-07,17.17799949645996,17.895000457763672,17.0939998626709,17.792999267578125,84926000
2013-11-08,17.515499114990234,17.552499771118164,17.20199966430664,17.297500610351562,53138000
2013-11-11,17.7189998626709,17.76849937438965,17.402999877929688,17.529499053955078,45234000
2013-11-12,17.476499557495117,17.77400016784668,17.36400032043457,17.649499893188477,46862000
2013-11-13,17.81100082397461,17.81100082397461,17.284000396728516,17.3700008392334,55466000
2013-11-14,18.3700008392334,18.44700050354004,17.821500778198242,17.86949920654297,83196000
2013-11-15,18.458499908447266,18.645000457763672,18.27750015258789,18.381500244140625,89832000
2013-11-18,18.30900001525879,18.67449951171875,18.23349952697754,18.513999938964844,54748000
2013-11-19,18.246999740600586,18.43899917602539,18.125,18.291000366210938,38096000
2013-11-20,18.12849998474121,18.378000259399414,18.022499084472656,18.378000259399414,35430000
2013-11-21,18.445999145507812,18.462499618530273,18.165000915527344,18.202499389648438,39292000
2013-11-22,18.61549949645996,18.725000381469727,18.315500259399414,18.5,59310000
2013-11-25,18.832000732421875,18.88949966430664,18.659000396728516,18.69099998474121,59446000
2013-11-26,19.068500518798828,19.125,18.740999221801758,18.88050079345703,54488000
2013-11-27,19.335500717163086,19.350000381469727,19.13050079345703,19.174999237060547,45394000
2013-11-29,19.680999755859375,19.704999923706055,19.430999755859375,19.454999923706055,48120000
2013-12-02,19.614999771118164,19.950000762939453,19.454999923706055,19.950000762939453,94280000
2013-12-03,19.232999801635742,19.547500610351562,19.155000686645508,19.50550079345703,74058000
2013-12-04,19.29800033569336,19.484500885009766,19.074499130249023,19.174999237060547,47106000
2013-12-05,19.22450065612793,19.332500457763672,19.068500518798828,19.332500457763672,38130000
2013-12-06,19.34749984741211,19.417499542236328,19.191499710083008,19.417499542236328,39694000
2013-12-09,19.24449920654297,19.410499572753906,19.12849998474121,19.405500411987305,55236000
2013-12-10,19.388999938964844,19.452999114990234,19.150999069213867,19.187000274658203,54736000
2013-12-11,19.109500885009766,19.448999404907227,19.100000381469727,19.367000579833984,49026000
2013-12-12,19.0625,19.25,18.975000381469727,19.062999725341797,42474000
2013-12-13,19.211999893188477,19.47100067138672,19.190000534057617,19.266000747680664,60500000
2013-12-16,19.44849967956543,19.584999084472656,19.25,19.25149917602539,45034000
2013-12-17,19.38249969482422,19.56800079345703,19.325000762939453,19.532499313354492,46878000
2013-12-18,19.79800033569336,19.815000534057617,19.155000686645508,19.46150016784668,69782000
2013-12-19,19.75950050354004,19.864500045776367,19.6299991607666,19.713499069213867,48544000
2013-12-20,20.110000610351562,20.236000061035156,19.788999557495117,19.827499389648438,100678000
2013-12-23,20.145999908447266,20.25,19.959999084472656,20.184499740600586,53190000
2013-12-24,19.959999084472656,20.18600082397461,19.818500518798828,20.125999450683594,27608000
2013-12-26,20.219499588012695,20.22599983215332,19.840499877929688,20.089500427246094,37370000
2013-12-27,19.90399932861328,20.2814998626709,19.8125,20.232500076293945,39738000
2013-12-30,19.668500900268555,19.996000289916992,19.622499465942383,19.970500946044922,49742000
2013-12-31,19.93950080871582,19.941499710083008,19.690000534057617,19.729000091552734,39930000
2014-01-02,19.898500442504883,19.968000411987305,19.701000213623047,19.940000534057617,42756000
2014-01-03,19.82200050354004,20.135499954223633,19.81100082397461,19.914499282836914,44204000
2014-01-06,19.681499481201172,19.850000381469727,19.42099952697754,19.792499542236328,63412000
2014-01-07,19.901500701904297,19.923500061035156,19.714500427246094,19.75200080871582,38320000
2014-01-08,20.09600067138672,20.149999618530273,19.802000045776367,19.923500061035156,46330000
2014-01-09,20.050500869750977,20.344499588012695,19.922000885009766,20.18549919128418,42060000
2014-01-10,19.882999420166016,20.187999725341797,19.690000534057617,20.12649917602539,53590000
2014-01-13,19.548999786376953,19.98900032043457,19.422500610351562,19.89900016784668,56898000
2014-01-14,19.87700080871582,19.931499481201172,19.56450080871582,19.60650062561035,46802000
2014-01-15,19.793500900268555,19.965499877929688,19.62649917602539,19.94700050354004,53566000
2014-01-16,19.790000915527344,19.964500427246094,19.470500946044922,19.68400001525879,52024000
2014-01-17,19.980499267578125,20.17449951171875,19.683000564575195,19.71299934387207,90102000
2014-01-21,20.352500915527344,20.389999389648438,20.079999923706055,20.149999618530273,62442000
2014-01-22,20.226999282836914,20.402999877929688,20.100000381469727,20.399999618530273,41210000
2014-01-23,19.993499755859375,20.308500289916992,19.88949966430664,20.049999237060547,60508000
2014-01-24,19.3799991607666,20.010000228881836,19.363500595092773,19.908000946044922,89168000
2014-01-27,19.31399917602539,19.704999923706055,19.024499893188477,19.524999618530273,78736000
2014-01-28,19.721500396728516,19.73699951171875,19.356000900268555,19.3700008392334,57890000
2014-01-29,19.209999084472656,19.642499923706055,19.16200065612793,19.607999801635742,67646000
2014-01-30,20.15049934387207,20.3125,19.385000228881836,19.688499450683594,209478000
2014-01-31,17.934499740600586,18.772499084472656,17.88800048828125,18.58799934387207,323096000
2014-02-03,17.3075008392334,18.042499542236328,17.0049991607666,17.948999404907227,205616000
2014-02-04,17.397499084472656,17.700000762939453,17.201000213623047,17.47949981689453,96258000
2014-02-05,17.322500228881836,17.4685001373291,16.886499404907227,17.299999237060547,88708000
2014-02-06,17.72949981689453,17.740999221801758,17.3700008392334,17.3700008392334,66714000
2014-02-07,18.054000854492188,18.09000015258789,17.624500274658203,17.948999404907227,86610000
2014-02-10,18.043500900268555,18.25,17.967500686645508,18.08049964904785,68994000
2014-02-11,18.089500427246094,18.180500030517578,17.8125,18.091999053955078,64442000
2014-02-12,17.462499618530273,17.887500762939453,17.31599998474121,17.821500778198242,131754000
2014-02-13,17.860000610351562,17.860000610351562,17.325000762939453,17.385000228881836,83500000
2014-02-14,17.86750030517578,17.966999053955078,17.667499542236328,17.966999053955078,70404000
2014-02-18,17.6825008392334,17.786500930786133,17.47249984741211,17.763999938964844,99960000
2014-02-19,17.368999481201172,17.726999282836914,17.30500030517578,17.631999969482422,83362000
2014-02-20,17.489999771118164,17.523000717163086,17.2189998626709,17.440000534057617,69856000
2014-02-21,17.33799934387207,17.707000732421875,17.337499618530273,17.621999740600586,84200000
2014-02-24,17.589000701904297,17.649999618530273,17.164499282836914,17.25950050354004,72894000
2014-02-25,17.916000366210938,18.054000854492188,17.57900047302246,17.649999618530273,74728000
2014-02-26,17.989999771118164,18.237499237060547,17.85849952697754,17.993000030517578,72442000
2014-02-27,18.006500244140625,18.029499053955078,17.774999618530273,17.861000061035156,62098000
2014-02-28,18.104999542236328,18.293500900268555,17.854000091552734,18.030000686645508,77640000
2014-03-03,17.98900032043457,18.04800033569336,17.724000930786133,17.937000274658203,55966000
2014-03-04,18.19499969482422,18.284000396728516,18.12299919128418,18.19499969482422,54088000
2014-03-05,18.618499755859375,18.636499404907227,18.19499969482422,18.206499099731445,76966000
2014-03-06,18.607999801635742,18.76650047302246,18.44499969482422,18.702499389648438,58532000
2014-03-07,18.60300064086914,18.749500274658203,18.476499557495117,18.729000091552734,45596000
2014-03-10,18.526500701904297,18.636499404907227,18.350000381469727,18.63450050354004,42116000
2014-03-11,18.44099998474121,18.639999389648438,18.36400032043457,18.54949951171875,44922000
2014-03-12,18.531999588012695,18.558000564575195,18.180500030517578,18.31999969482422,44332000
2014-03-13,18.57550048828125,19.155500411987305,18.40399932861328,18.83099937438965,136580000
2014-03-14,18.687000274658203,18.928499221801758,18.577499389648438,18.639999389648438,88044000
2014-03-17,18.75200080871582,18.9424991607666,18.743999481201172,18.785999298095703,46060000
2014-03-18,18.938499450683594,18.950000762939453,18.75,18.865999221801758,49670000
2014-03-19,18.661500930786133,18.950000762939453,18.47100067138672,18.938499450683594,52934000
2014-03-20,18.44849967956543,18.649999618530273,18.31100082397461,18.531999588012695,51170000
2014-03-21,18.0310001373291,18.642000198364258,17.920000076293945,18.549999237060547,108282000
2014-03-24,17.592500686645508,18.075000762939453,17.43000030517578,18.004499435424805,97470000
2014-03-25,17.73550033569336,17.94849967956543,17.441999435424805,17.701499938964844,88914000
2014-03-26,17.170499801635742,17.8799991607666,17.170000076293945,17.85650062561035,82414000
2014-03-27,16.923500061035156,17.200000762939453,16.54400062561035,17.157499313354492,115328000
2014-03-28,16.914499282836914,17.350000381469727,16.804000854492188,17.002500534057617,79736000
2014-03-31,16.818500518798828,17.31450080871582,16.702999114990234,17.1200008392334,85950000
2014-04-01,17.149499893188477,17.221500396728516,16.899999618530273,16.904499053955078,72002000
2014-04-02,17.097999572753906,17.415000915527344,17.018999099731445,17.29949951171875,89510000
2014-04-03,16.680999755859375,17.125,16.42300033569336,17.090999603271484,127986000
2014-04-04,16.149999618530273,16.77199935913086,15.780500411987305,16.75749969482422,250692000
2014-04-07,15.887999534606934,16.246999740600586,15.656499862670898,16.04949951171875,141548000
2014-04-08,16.353500366210938,16.399999618530273,15.92199993133545,16.0939998626709,131552000
2014-04-09,16.590499877929688,16.608999252319336,16.125,16.423500061035156,101132000
2014-04-10,15.855500221252441,16.549999237060547,15.824999809265137,16.530000686645508,122534000
2014-04-11,15.58650016784668,15.824999809265137,15.475000381469727,15.699999809265137,145750000
2014-04-14,15.795499801635742,16.02400016784668,15.564000129699707,15.883500099182129,85870000
2014-04-15,15.803999900817871,15.913999557495117,15.274999618530273,15.835000038146973,107972000
2014-04-16,16.18400001525879,16.200000762939453,15.73550033569336,16.058500289916992,85698000
2014-04-17,16.245500564575195,16.433000564575195,15.98799991607666,15.98799991607666,85984000
2014-04-21,16.543500900268555,16.5575008392334,16.11549949645996,16.19849967956543,59988000
2014-04-22,16.465999603271484,16.875,16.44700050354004,16.600000381469727,74232000
2014-04-23,16.229000091552734,16.6564998626709,16.16950035095215,16.652999877929688,72092000
2014-04-24,16.857500076293945,16.8700008392334,16.147499084472656,16.48349952697754,185874000
2014-04-25,15.191499710083008,15.82450008392334,15.135499954223633,15.8125,323604000
2014-04-28,14.829000473022461,15.219499588012695,14.399999618530273,15.199999809265137,289596000
2014-04-29,15.019000053405762,15.092000007629395,14.522500038146973,14.821999549865723,130186000
2014-04-30,15.206500053405762,15.227999687194824,14.904999732971191,14.904999732971191,81772000
2014-05-01,15.394499778747559,15.52400016784668,15.199999809265137,15.206500053405762,86572000
2014-05-02,15.400500297546387,15.66450023651123,15.215499877929688,15.520999908447266,79902000
2014-05-05,15.5024995803833,15.511500358581543,15.25,15.318499565124512,50398000
2014-05-06,14.869000434875488,15.490500450134277,14.85200023651123,15.476499557495117,93646000
2014-05-07,14.635499954223633,14.819999694824219,14.333999633789062,14.777999877929688,140304000
2014-05-08,14.416000366210938,14.793999671936035,14.361499786376953,14.541000366210938,76964000
2014-05-09,14.612000465393066,14.684000015258789,14.218999862670898,14.528499603271484,81260000
2014-05-12,15.142999649047852,15.166999816894531,14.708000183105469,14.71500015258789,74592000
2014-05-13,15.232000350952148,15.279999732971191,15.037500381469727,15.130000114440918,70198000
2014-05-14,14.880999565124512,15.232000350952148,14.833000183105469,15.125,66466000
2014-05-15,14.759499549865723,14.960000038146973,14.519000053405762,14.901000022888184,85902000
2014-05-16,14.885000228881836,14.944000244140625,14.577500343322754,14.640000343322754,72736000
2014-05-19,14.838000297546387,14.949999809265137,14.690500259399414,14.788000106811523,45684000
2014-05-20,15.059499740600586,15.222999572753906,14.837499618530273,14.854999542236328,81914000
2014-05-21,15.250499725341797,15.29800033569336,15.076000213623047,15.11050033569336,68176000
2014-05-22,15.245499610900879,15.427000045776367,15.150500297546387,15.2524995803833,51536000
2014-05-23,15.612000465393066,15.617500305175781,15.244999885559082,15.27299976348877,61058000
2014-05-27,15.541000366210938,15.731499671936035,15.369000434875488,15.720499992370605,97242000
2014-05-28,15.508000373840332,15.690999984741211,15.371000289916992,15.475000381469727,54520000
2014-05-29,15.689000129699707,15.743499755859375,15.510000228881836,15.520999908447266,47310000
2014-05-30,15.6274995803833,15.732500076293945,15.378499984741211,15.721500396728516,85204000
2014-06-02,15.442000389099121,15.630000114440918,15.350000381469727,15.629500389099121,44068000
2014-06-03,15.35949993133545,15.395999908447266,15.253499984741211,15.287500381469727,47584000
2014-06-04,15.33899974822998,15.475000381469727,15.192000389099121,15.342499732971191,42142000
2014-06-05,16.178499221801758,16.39699935913086,15.345000267028809,15.404999732971191,155934000
2014-06-06,16.48349952697754,16.54400062561035,16.24650001525879,16.25,104880000
2014-06-09,16.375,16.649999618530273,16.282499313354492,16.578500747680664,64244000
2014-06-10,16.620500564575195,16.774999618530273,16.375,16.38249969482422,73268000
2014-06-11,16.760000228881836,17.035999298095703,16.694000244140625,16.799999237060547,88736000
2014-06-12,16.295499801635742,16.77750015258789,16.232999801635742,16.77750015258789,85526000
2014-06-13,16.313499450683594,16.46500015258789,16.17650032043457,16.352500915527344,55296000
2014-06-16,16.381000518798828,16.434499740600586,16.176000595092773,16.243000030517578,48996000
2014-06-17,16.2810001373291,16.566999435424805,16.261499404907227,16.37700080871582,58482000
2014-06-18,16.7189998626709,16.787500381469727,16.25,16.399999618530273,128030000
2014-06-19,16.350000381469727,16.94499969482422,16.298999786376953,16.76300048828125,106412000
2014-06-20,16.209999084472656,16.410999298095703,16.020999908447266,16.38800048828125,121080000
2014-06-23,16.36199951171875,16.377500534057617,16.070499420166016,16.166500091552734,52096000
2014-06-24,16.20800018310547,16.486499786376953,16.136999130249023,16.37700080871582,52532000
2014-06-25,16.371999740600586,16.407499313354492,16.086999893188477,16.21649932861328,46556000
2014-06-26,16.284500122070312,16.4325008392334,16.10650062561035,16.42449951171875,53990000
2014-06-27,16.228500366210938,16.326000213623047,16.16349983215332,16.29400062561035,48324000
2014-06-30,16.23900032043457,16.349000930786133,16.11199951171875,16.249000549316406,53426000
2014-07-01,16.61949920654297,16.65999984741211,16.2549991607666,16.292999267578125,63472000
2014-07-02,16.642499923706055,16.83799934387207,16.58300018310547,16.65999984741211,53626000
2014-07-03,16.874500274658203,16.915000915527344,16.65399932861328,16.741500854492188,38886000
2014-07-07,16.677499771118164,16.877500534057617,16.625999450683594,16.875,42578000
2014-07-08,16.190500259399414,16.687000274658203,16.06999969482422,16.655000686645508,85432000
2014-07-09,16.49850082397461,16.510000228881836,16.157499313354492,16.23550033569336,63322000
2014-07-10,16.395999908447266,16.499000549316406,16.13249969482422,16.216999053955078,53300000
2014-07-11,17.309999465942383,17.350000381469727,16.73550033569336,16.73550033569336,166016000
2014-07-14,17.766000747680664,17.78849983215332,17.26799964904785,17.351499557495117,112198000
2014-07-15,17.722000122070312,17.779499053955078,17.469999313354492,17.68600082397461,83418000
2014-07-16,17.795000076293945,17.965999603271484,17.649999618530273,17.7810001373291,70072000
2014-07-17,17.622499465942383,17.847999572753906,17.569000244140625,17.672000885009766,72720000
2014-07-18,17.933000564575195,17.983999252319336,17.604000091552734,17.719999313354492,68148000
2014-07-21,17.988000869750977,18.085500717163086,17.836000442504883,17.905000686645508,45568000
2014-07-22,18.04199981689453,18.146499633789062,17.762500762939453,17.762500762939453,57778000
2014-07-23,17.906999588012695,18.0314998626709,17.83099937438965,17.952499389648438,53746000
2014-07-24,17.930500030517578,18.24250030517578,17.926000595092773,17.999000549316406,141774000
2014-07-25,16.20050048828125,16.243499755859375,15.73799991607666,15.864999771118164,356930000
2014-07-28,16.02050018310547,16.240999221801758,15.824999809265137,16.212499618530273,118640000
2014-07-29,16.0,16.145000457763672,15.975000381469727,16.099000930786133,57676000
2014-07-30,16.125499725341797,16.136499404907227,15.925000190734863,16.072500228881836,79380000
2014-07-31,15.649499893188477,16.034000396728516,15.593000411987305,16.000499725341797,103840000
2014-08-01,15.352999687194824,15.791500091552734,15.229499816894531,15.684499740600586,148830000
2014-08-04,15.682499885559082,15.809000015258789,15.425000190734863,15.442000389099121,84018000
2014-08-05,15.616000175476074,15.727499961853027,15.503000259399414,15.664999961853027,57042000
2014-08-06,15.694499969482422,15.788999557495117,15.510000228881836,15.541500091552734,45938000
2014-08-07,15.572500228881836,15.793999671936035,15.482500076293945,15.760499954223633,58712000
2014-08-08,15.84000015258789,15.866000175476074,15.532999992370605,15.597000122070312,54118000
2014-08-11,15.916500091552734,16.018999099731445,15.843999862670898,15.923999786376953,49372000
